age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,screen_time_intensity,commit_bug_ratio,work_category
25.0,7.0,6.23,8.55,0.0,11.0,2.0,1.0,7.79,0.73,0.42,0,0.7202312138728324,1.2306477093206951,0.1801801801801802,0
36.0,15.0,10.53,6.27,5.0,4.0,21.0,0.0,13.06,1.88,34.95,0,1.653061224489796,1.2285983066792099,5.121951219512195,1
38.0,17.0,10.86,7.89,6.0,1.0,9.0,7.0,12.96,0.27,59.55,1,1.3591989987484356,1.1824817518248176,8.181818181818182,1
38.0,0.0,10.85,4.77,5.0,8.0,26.0,6.0,14.83,0.14,70.45,2,2.2279260780287475,1.354337899543379,3.2098765432098766,2
35.0,0.0,4.27,4.47,2.0,1.0,24.0,3.0,8.07,1.56,5.37,0,0.9343544857768052,1.8466819221967967,21.818181818181817,0
31.0,11.0,12.99,8.38,5.0,19.0,3.0,6.0,14.37,0.8,81.48,2,1.5318396226415094,1.0977845683728036,0.15706806282722513,1
31.0,5.0,7.38,4.16,7.0,13.0,29.0,1.0,12.19,0.93,54.55,1,1.7323943661971832,1.6296791443850267,2.213740458015267,1
39.0,8.0,11.44,8.86,3.0,14.0,17.0,1.0,15.42,1.87,50.3,1,1.2767857142857144,1.3362218370883883,1.2056737588652482,1
25.0,4.0,11.6,7.36,3.0,1.0,10.0,6.0,15.06,1.18,46.77,1,1.5549597855227881,1.2871794871794873,9.09090909090909,1
42.0,15.0,10.51,6.1,1.0,17.0,18.0,2.0,13.42,1.32,70.09,2,1.6951612903225808,1.2648444863336477,1.0526315789473684,1
23.0,17.0,7.95,4.71,5.0,11.0,18.0,5.0,9.66,0.04,77.25,2,1.652806652806653,1.2,1.6216216216216217,1
25.0,16.0,10.08,7.62,0.0,6.0,17.0,6.0,14.93,1.34,37.32,1,1.305699481865285,1.4666011787819253,2.7868852459016393,1
30.0,17.0,4.4,6.82,3.0,15.0,12.0,6.0,5.43,0.78,42.49,1,0.6358381502890174,1.2066666666666666,0.794701986754967,0
20.0,0.0,11.62,7.56,0.0,18.0,24.0,9.0,15.39,0.92,75.22,2,1.5169712793733683,1.3131399317406145,1.3259668508287292,1
43.0,18.0,5.0,6.09,1.0,2.0,3.0,3.0,8.03,1.62,2.71,0,0.8077544426494346,1.5745098039215686,1.4285714285714286,0
42.0,7.0,7.97,4.33,2.0,14.0,2.0,2.0,12.58,1.05,55.8,1,1.799097065462754,1.5588599752168526,0.14184397163120568,1
34.0,2.0,5.04,5.57,3.0,14.0,15.0,0.0,7.56,1.97,34.61,0,0.888888888888889,1.4708171206225682,1.0638297872340425,0
30.0,4.0,12.37,5.58,4.0,6.0,13.0,6.0,15.44,1.59,74.59,2,2.1778169014084505,1.2381716118684845,2.1311475409836067,2
44.0,7.0,9.5,4.04,7.0,7.0,9.0,8.0,13.47,1.46,79.12,2,2.2946859903381642,1.4031250000000002,1.267605633802817,2
38.0,18.0,10.91,4.05,4.0,6.0,5.0,0.0,12.1,1.18,37.07,1,2.628915662650603,1.0990009082652135,0.819672131147541,2
37.0,17.0,10.83,5.65,3.0,2.0,7.0,4.0,12.05,0.82,51.89,1,1.8834782608695653,1.1024702653247942,3.333333333333333,1
36.0,17.0,12.42,7.64,5.0,18.0,26.0,3.0,12.02,0.11,77.3,2,1.6046511627906979,0.9600638977635783,1.43646408839779,1
38.0,0.0,5.33,7.12,7.0,18.0,23.0,9.0,6.92,0.04,90.66,2,0.7382271468144045,1.274401473296501,1.2707182320441988,0
40.0,14.0,10.6,5.2,7.0,17.0,15.0,1.0,11.63,0.09,100.0,2,2.0,1.0869158878504674,0.8771929824561403,1
33.0,17.0,9.75,7.01,0.0,6.0,9.0,6.0,13.24,1.92,56.53,1,1.3713080168776373,1.3441624365482234,1.4754098360655739,1
37.0,6.0,4.31,7.24,6.0,18.0,21.0,6.0,8.49,0.65,46.13,1,0.5871934604904632,1.9251700680272112,1.160220994475138,0
38.0,15.0,6.01,6.61,3.0,4.0,20.0,7.0,10.84,1.4,38.17,1,0.8956780923994039,1.7741407528641573,4.878048780487806,0
34.0,15.0,6.68,6.61,0.0,12.0,26.0,2.0,12.02,1.19,6.09,0,0.9955290611028316,1.7728613569321534,2.1487603305785123,0
34.0,14.0,4.73,5.85,5.0,1.0,6.0,5.0,6.85,1.14,32.25,0,0.7949579831932775,1.4182194616977224,5.454545454545454,0
23.0,5.0,7.55,4.62,4.0,17.0,18.0,3.0,12.01,1.16,64.11,1,1.5995762711864407,1.5699346405228758,1.0526315789473684,1
26.0,8.0,4.27,5.93,7.0,3.0,27.0,2.0,8.65,0.6,2.4,0,0.7081260364842454,1.9794050343249432,8.709677419354838,0
32.0,6.0,9.53,5.73,4.0,3.0,25.0,3.0,13.03,1.77,44.89,1,1.634648370497427,1.3530633437175494,8.064516129032258,1
22.0,13.0,6.12,6.96,0.0,7.0,17.0,0.0,8.21,1.84,53.795,0,0.8668555240793202,1.3199356913183282,2.3943661971830985,0
35.0,10.0,6.87,6.46,5.0,10.0,12.0,6.0,11.5,1.29,39.28,1,1.0472560975609757,1.6499282639885222,1.188118811881188,1
28.0,15.0,13.1,5.88,4.0,0.0,7.0,6.0,14.81,1.73,64.6,1,2.190635451505017,1.121969696969697,70.0,2
27.0,5.0,9.03,7.55,4.0,8.0,14.0,6.0,10.2,0.12,60.33,1,1.1803921568627451,1.1171960569550932,1.7283950617283952,1
39.0,15.0,6.69,8.06,1.0,5.0,27.0,1.0,10.88,0.2,17.88,0,0.8198529411764707,1.602356406480118,5.294117647058824,0
32.0,19.0,9.98,6.46,4.0,3.0,13.0,0.0,13.23,1.12,15.07,0,1.5213414634146343,1.3125,4.193548387096774,1
36.0,15.0,6.02,8.51,7.0,5.0,8.0,8.0,8.01,1.69,38.26,1,0.6991869918699187,1.308823529411765,1.5686274509803924,0
36.0,11.0,4.74,4.35,2.0,12.0,11.0,5.0,8.42,0.63,23.76,0,1.065168539325843,1.7396694214876034,0.9090909090909092,1
36.0,16.0,4.21,8.51,0.0,8.0,5.0,4.0,8.28,1.1,14.29,0,0.48896631823461095,1.9211136890951277,0.617283950617284,0
20.0,4.0,13.52,4.82,4.0,13.0,19.0,4.0,17.9,0.02,97.43,2,2.747967479674797,1.3142437591776799,1.450381679389313,2
27.0,12.0,11.25,5.69,0.0,11.0,21.0,7.0,13.38,1.97,63.37,1,1.9430051813471503,1.178854625550661,1.8918918918918919,1
38.0,7.0,12.0,7.03,6.0,3.0,27.0,0.0,13.1,1.53,40.73,1,1.6830294530154277,1.0826446280991735,8.709677419354838,1
25.0,4.0,13.81,8.53,6.0,7.0,22.0,5.0,16.85,0.72,56.77,1,1.6002317497103131,1.2113587347232209,3.098591549295775,1
22.0,11.0,13.32,5.28,5.0,16.0,11.0,2.0,17.74,1.97,99.1,2,2.475836431226766,1.321907600596125,0.6832298136645962,2
24.0,8.0,11.37,7.82,6.0,9.0,23.0,1.0,13.2,0.18,50.19,1,1.4356060606060606,1.1508282476024412,2.5274725274725274,1
32.0,2.0,10.94,7.55,6.0,2.0,18.0,4.0,13.62,0.93,49.63,1,1.4300653594771242,1.233695652173913,8.571428571428571,1
34.0,2.0,7.37,4.8,4.0,3.0,11.0,3.0,9.4,0.12,42.3,1,1.5040816326530615,1.2583668005354753,3.5483870967741935,1
33.0,0.0,5.04,6.4,1.0,7.0,21.0,8.0,6.09,0.67,17.41,0,0.7753846153846153,1.1848249027237354,2.9577464788732395,0
42.0,17.0,9.74,6.41,7.0,15.0,29.0,0.0,14.33,0.44,73.83,1,1.4961597542242704,1.45630081300813,1.9205298013245033,1
35.0,11.0,8.99,5.52,5.0,10.0,25.0,2.0,11.3,0.63,54.67,1,1.5996441281138793,1.2431243124312432,2.4752475247524752,1
37.0,8.0,8.99,7.9,6.0,1.0,21.0,2.0,17.59,1.89,46.83,1,1.12375,1.9350935093509352,19.09090909090909,1
41.0,8.0,8.43,8.63,2.0,7.0,25.0,3.0,10.82,0.85,23.48,0,0.965635738831615,1.2684642438452522,3.5211267605633805,0
41.0,17.0,10.91,7.58,0.0,6.0,6.0,6.0,13.02,0.65,37.83,1,1.4205729166666667,1.1825613079019073,0.9836065573770493,1
30.0,17.0,9.75,8.86,7.0,0.0,14.0,4.0,14.51,1.28,26.56,0,1.088169642857143,1.4730964467005077,140.0,1
22.0,6.0,5.77,4.25,7.0,1.0,15.0,9.0,9.4,1.37,45.17,1,1.3264367816091953,1.6013628620102218,13.636363636363635,1
41.0,3.0,9.92,4.19,7.0,12.0,14.0,5.0,12.02,1.97,74.94,2,2.312354312354312,1.1996007984031936,1.15702479338843,2
29.0,12.0,9.4,8.47,2.0,10.0,3.0,2.0,13.44,1.09,31.71,0,1.0968494749124855,1.414736842105263,0.297029702970297,1
29.0,16.0,8.99,8.49,6.0,2.0,5.0,4.0,11.3,1.51,29.19,0,1.0465657741559953,1.2431243124312432,2.380952380952381,1
40.0,1.0,9.13,4.54,1.0,1.0,15.0,1.0,12.38,0.76,26.72,0,1.9676724137931036,1.3412784398699893,13.636363636363635,1
35.0,13.0,5.64,5.79,6.0,15.0,14.0,3.0,7.72,0.34,39.69,1,0.9575551782682513,1.3449477351916377,0.9271523178807948,0
31.0,2.0,8.63,8.18,7.0,0.0,1.0,2.0,12.97,0.86,24.86,0,1.0422705314009664,1.4856815578465064,10.0,1
21.0,4.0,10.06,4.64,3.0,6.0,23.0,2.0,13.46,0.84,50.26,1,2.1223628691983127,1.3248031496062993,3.7704918032786887,2
28.0,13.0,8.89,5.34,3.0,2.0,2.0,3.0,10.86,0.84,29.98,0,1.6341911764705885,1.2080088987764181,0.9523809523809523,1
32.0,2.0,8.89,7.4,0.0,15.0,14.0,7.0,13.49,1.39,67.26,1,1.1853333333333333,1.5005561735261401,0.9271523178807948,1
22.0,6.0,4.78,8.91,5.0,5.0,24.0,7.0,8.1,0.81,24.17,0,0.5305216426193119,1.6598360655737705,4.705882352941177,0
43.0,17.0,5.91,7.99,1.0,13.0,7.0,0.0,8.89,1.91,18.99,0,0.7305315203955501,1.479201331114809,0.5343511450381679,0
44.0,12.0,7.21,7.89,6.0,10.0,11.0,4.0,8.35,1.97,29.09,0,0.902377972465582,1.1422708618331054,1.0891089108910892,0
34.0,9.0,8.19,5.71,0.0,18.0,21.0,1.0,12.83,1.05,44.19,1,1.4096385542168675,1.5476477683956575,1.160220994475138,1
22.0,12.0,9.94,7.31,5.0,0.0,25.0,9.0,14.75,1.12,48.19,1,1.3414304993252362,1.4691235059760956,250.0,1
38.0,10.0,12.63,4.57,0.0,12.0,1.0,5.0,15.88,0.82,66.75,1,2.7044967880085653,1.2474469756480755,0.08264462809917356,2
37.0,8.0,5.59,8.96,0.0,19.0,14.0,2.0,8.36,0.71,13.25,0,0.6169977924944812,1.4692442882249561,0.7329842931937173,0
27.0,1.0,4.15,6.4,2.0,8.0,7.0,9.0,6.59,1.97,45.07,1,0.6384615384615385,1.5505882352941176,0.8641975308641976,0
36.0,4.0,8.49,7.19,4.0,10.0,26.0,9.0,10.56,0.08,61.73,1,1.1646090534979423,1.2293364377182772,2.5742574257425743,1
27.0,16.0,8.32,8.38,1.0,0.0,21.0,8.0,11.62,0.82,27.77,0,0.9811320754716981,1.3800475059382422,210.0,0
26.0,3.0,9.52,4.0,2.0,12.0,10.0,8.0,11.03,0.3,53.795,2,2.3219512195121954,1.1465696465696467,0.8264462809917356,2
26.0,16.0,12.33,8.88,5.0,9.0,16.0,7.0,17.01,1.45,53.795,2,1.3730512249443207,1.3684633950120677,1.7582417582417582,1
22.0,8.0,12.02,5.8,4.0,0.0,21.0,1.0,13.72,0.39,33.93,0,2.0372881355932204,1.132013201320132,210.0,2
20.0,19.0,5.0,5.7,0.0,9.0,28.0,1.0,8.98,1.77,10.06,0,0.8620689655172414,1.7607843137254904,3.076923076923077,0
32.0,1.0,13.34,4.73,3.0,19.0,20.0,1.0,15.57,0.75,85.57,2,2.761904761904762,1.158482142857143,1.0471204188481675,2
44.0,17.0,5.1,8.29,6.0,16.0,21.0,4.0,7.0,1.83,44.89,1,0.6078665077473183,1.3461538461538463,1.3043478260869563,0
24.0,10.0,10.35,8.35,2.0,4.0,28.0,9.0,13.58,1.97,53.795,1,1.2248520710059172,1.2995215311004786,6.829268292682928,1
20.0,10.0,10.72,4.1,7.0,5.0,0.0,8.0,14.78,1.54,64.37,1,2.552380952380953,1.365988909426987,0.0,2
34.0,7.0,10.8,4.28,1.0,16.0,19.0,6.0,14.71,1.25,90.68,2,2.4657534246575343,1.3495412844036698,1.1801242236024843,2
24.0,0.0,6.65,8.59,1.0,9.0,22.0,6.0,8.59,0.3,36.37,1,0.7652474108170312,1.2725925925925925,2.417582417582418,0
32.0,16.0,7.3,4.61,4.0,10.0,28.0,2.0,9.62,1.87,33.59,0,1.5498938428874733,1.3,2.7722772277227725,1
27.0,11.0,9.49,7.1,2.0,12.0,14.0,2.0,13.97,1.55,49.54,1,1.3180555555555558,1.456725755995829,1.15702479338843,1
27.0,3.0,6.0,7.1,0.0,9.0,20.0,9.0,9.89,0.58,44.74,1,0.8333333333333334,1.6213114754098363,2.197802197802198,0
24.0,12.0,4.2,8.35,7.0,13.0,21.0,2.0,8.05,0.94,22.78,0,0.49704142011834324,1.8720930232558142,1.6030534351145038,0
28.0,8.0,9.62,6.86,4.0,12.0,1.0,0.0,11.7,0.14,70.99,2,1.382183908045977,1.2037037037037037,0.08264462809917356,1
20.0,6.0,8.65,6.17,5.0,3.0,23.0,7.0,12.82,1.32,52.79,1,1.3795853269537481,1.465142857142857,7.419354838709677,1
23.0,4.0,10.57,8.87,1.0,19.0,9.0,1.0,13.0,0.25,48.18,1,1.178372352285396,1.218369259606373,0.47120418848167533,1
22.0,4.0,5.47,5.14,7.0,16.0,19.0,6.0,8.08,1.3,67.58,1,1.0438931297709924,1.450628366247756,1.1801242236024843,1
21.0,16.0,12.41,5.31,5.0,17.0,5.0,8.0,14.56,1.34,100.0,2,2.293900184842884,1.1638689048760993,0.29239766081871343,2
27.0,8.0,5.46,4.42,7.0,10.0,2.0,1.0,12.02,0.65,32.03,0,1.2079646017699117,2.161870503597122,0.19801980198019803,1
42.0,5.0,12.91,8.88,2.0,9.0,24.0,0.0,15.59,1.9,39.2,1,1.4376391982182628,1.1983089930822444,2.6373626373626373,1
28.0,18.0,8.5,7.53,3.0,17.0,12.0,4.0,9.57,1.56,60.45,1,1.1140235910878113,1.1127906976744186,0.7017543859649122,1
21.0,15.0,9.5,4.06,7.0,18.0,23.0,9.0,12.32,0.99,94.03,2,2.2836538461538467,1.2833333333333334,1.2707182320441988,2
33.0,1.0,8.99,7.52,7.0,8.0,29.0,4.0,16.87,1.84,53.59,1,1.1797900262467194,1.855885588558856,3.5802469135802473,1
33.0,9.0,7.0,6.02,5.0,4.0,14.0,0.0,11.84,1.71,6.62,0,1.1437908496732028,1.667605633802817,3.414634146341464,1
23.0,15.0,5.82,6.46,6.0,0.0,5.0,8.0,7.13,1.38,9.6,0,0.8871951219512196,1.2043918918918919,50.0,0
25.0,4.0,8.46,5.39,0.0,4.0,8.0,2.0,10.59,0.31,38.53,1,1.5409836065573774,1.2371495327102804,1.9512195121951221,1
30.0,14.0,6.44,7.55,6.0,2.0,9.0,1.0,9.42,0.99,20.14,0,0.8418300653594772,1.4403669724770642,4.285714285714286,0
22.0,12.0,9.28,7.14,1.0,0.0,8.0,6.0,10.96,1.73,19.98,1,1.281767955801105,1.168443496801706,80.0,1
27.0,12.0,6.75,4.06,6.0,18.0,17.0,4.0,8.22,1.22,69.25,1,1.6225961538461542,1.2000000000000002,0.9392265193370165,1
22.0,12.0,12.64,8.43,2.0,5.0,8.0,5.0,15.45,1.09,33.91,0,1.4818288393903871,1.2127158555729984,1.5686274509803924,1
33.0,14.0,10.07,4.7,7.0,9.0,23.0,3.0,13.39,1.91,56.52,1,2.097916666666667,1.3166175024582105,2.5274725274725274,2
32.0,10.0,4.0,7.32,3.0,4.0,17.0,8.0,8.28,0.03,21.94,0,0.5390835579514824,2.0195121951219512,4.146341463414634,0
32.0,7.0,12.05,7.88,1.0,11.0,8.0,8.0,17.04,0.02,79.62,1,1.5100250626566418,1.402469135802469,0.7207207207207208,1
21.0,10.0,8.99,7.15,3.0,11.0,4.0,0.0,11.4,1.79,38.73,1,1.24,1.2541254125412542,0.3603603603603604,1
32.0,17.0,7.2,4.49,1.0,16.0,12.0,9.0,9.09,0.08,67.7,1,1.5686274509803921,1.2452054794520548,0.7453416149068323,1
38.0,3.0,7.83,8.88,4.0,1.0,11.0,6.0,11.82,0.67,19.99,0,0.8719376391982182,1.4905422446406054,10.0,0
25.0,9.0,10.3,6.46,6.0,13.0,8.0,7.0,13.45,1.85,83.26,2,1.5701219512195124,1.2932692307692306,0.6106870229007634,1
35.0,0.0,8.42,7.14,4.0,11.0,18.0,4.0,11.22,1.38,34.24,0,1.1629834254143647,1.3169014084507045,1.6216216216216217,1
21.0,4.0,10.29,7.99,4.0,12.0,19.0,6.0,15.03,1.3,53.84,1,1.2719406674907292,1.4465832531280078,1.5702479338842976,1
27.0,12.0,5.47,8.7,2.0,4.0,0.0,7.0,9.28,1.31,27.57,0,0.6215909090909091,1.666068222621185,0.0,0
36.0,0.0,13.7,7.02,7.0,4.0,10.0,7.0,17.43,0.64,92.45,2,1.9241573033707866,1.2630434782608697,2.439024390243903,1
42.0,7.0,11.3,5.3,4.0,16.0,4.0,8.0,12.35,1.06,84.69,2,2.092592592592593,1.0833333333333333,0.24844720496894407,2
32.0,2.0,6.5,8.18,2.0,4.0,6.0,4.0,10.96,1.26,9.22,0,0.785024154589372,1.6606060606060609,1.4634146341463417,0
29.0,2.0,11.24,4.82,0.0,18.0,12.0,1.0,15.41,0.61,79.57,2,2.2845528455284554,1.3589065255731922,0.6629834254143646,2
35.0,6.0,9.75,4.11,4.0,3.0,22.0,5.0,11.95,1.59,62.94,1,2.315914489311164,1.2131979695431472,7.096774193548387,2
25.0,3.0,5.09,8.54,2.0,6.0,5.0,0.0,7.26,0.64,1.04,0,0.5891203703703705,1.3988439306358382,0.819672131147541,0
21.0,2.0,5.78,6.88,7.0,16.0,12.0,9.0,6.99,0.14,66.61,1,0.8280802292263612,1.1887755102040818,0.7453416149068323,0
21.0,14.0,4.41,4.35,1.0,10.0,5.0,5.0,5.61,0.4,44.68,1,0.9910112359550564,1.2439024390243905,0.49504950495049505,0
32.0,7.0,12.09,6.9,2.0,5.0,14.0,2.0,15.76,0.82,51.93,1,1.727142857142857,1.2928630024610337,2.7450980392156863,1
43.0,2.0,9.52,4.73,5.0,12.0,7.0,2.0,11.26,1.82,58.81,1,1.971014492753623,1.1704781704781706,0.578512396694215,1
34.0,6.0,7.17,4.16,2.0,11.0,10.0,6.0,11.86,0.83,77.02,2,1.6830985915492958,1.6313617606602475,0.9009009009009009,1
21.0,17.0,5.26,4.58,6.0,4.0,9.0,3.0,9.63,0.18,38.16,1,1.123931623931624,1.7966417910447765,2.1951219512195124,1
26.0,10.0,8.84,7.88,5.0,9.0,8.0,4.0,11.24,0.39,53.795,1,1.1077694235588973,1.2572706935123044,0.8791208791208791,1
22.0,10.0,9.25,7.78,1.0,10.0,3.0,5.0,11.77,1.09,50.48,1,1.1738578680203047,1.2588235294117647,0.297029702970297,1
27.0,16.0,11.02,7.02,7.0,8.0,14.0,9.0,13.33,0.36,74.98,2,1.5477528089887642,1.1987410071942446,1.7283950617283952,1
42.0,5.0,13.7,5.05,6.0,12.0,3.0,5.0,15.07,0.13,96.57,2,2.6601941747572817,1.0920289855072465,0.24793388429752067,2
33.0,7.0,8.35,7.69,2.0,2.0,23.0,1.0,9.48,1.43,22.12,0,1.0718870346598202,1.1218934911242604,10.952380952380953,1
43.0,0.0,8.06,6.04,6.0,16.0,14.0,2.0,10.87,1.57,66.52,1,1.3127035830618894,1.3321078431372548,0.8695652173913043,1
42.0,9.0,7.7,6.55,7.0,17.0,20.0,0.0,12.47,1.7,21.93,0,1.1578947368421053,1.5987179487179488,1.1695906432748537,1
41.0,18.0,12.27,8.49,1.0,4.0,9.0,2.0,16.94,1.69,28.86,0,1.428405122235157,1.3694421988682297,2.1951219512195124,1
26.0,2.0,5.56,6.29,6.0,15.0,13.0,7.0,9.8,0.76,56.39,1,0.8701095461658842,1.7314487632508837,0.8609271523178809,0
40.0,3.0,7.44,7.13,4.0,15.0,24.0,3.0,10.95,1.47,49.9,1,1.029045643153527,1.4522546419098141,1.589403973509934,1
26.0,10.0,11.25,8.81,3.0,10.0,5.0,1.0,15.67,1.17,34.97,0,1.2626262626262625,1.3806167400881058,0.49504950495049505,1
20.0,14.0,4.16,6.26,4.0,3.0,15.0,3.0,7.22,0.05,15.25,0,0.6540880503144655,1.6948356807511737,4.838709677419355,0
36.0,0.0,6.89,6.8,5.0,8.0,24.0,6.0,8.61,0.8,46.07,1,0.9985507246376812,1.2317596566523605,2.9629629629629632,0
28.0,8.0,10.41,6.92,7.0,14.0,11.0,8.0,14.15,0.11,72.67,2,1.482905982905983,1.3463368220742151,0.7801418439716312,1
40.0,10.0,5.86,5.2,0.0,11.0,14.0,4.0,10.54,0.17,39.56,1,1.1056603773584908,1.768456375838926,1.2612612612612613,1
32.0,18.0,7.03,7.68,2.0,15.0,14.0,4.0,8.11,0.11,59.24,1,0.9035989717223651,1.137447405329593,0.9271523178807948,0
40.0,12.0,8.86,7.63,6.0,3.0,0.0,4.0,10.87,1.92,21.45,0,1.1461836998706338,1.2131696428571428,0.0,1
38.0,15.0,8.22,5.07,1.0,2.0,29.0,9.0,10.28,1.69,46.47,1,1.5899419729206965,1.235576923076923,13.809523809523808,1
40.0,3.0,5.06,4.07,4.0,3.0,3.0,8.0,6.46,0.88,43.14,1,1.2134292565947242,1.2519379844961243,0.9677419354838709,1
38.0,0.0,13.38,8.99,7.0,1.0,24.0,6.0,15.28,0.5,44.07,1,1.471947194719472,1.1335311572700295,21.818181818181817,1
44.0,19.0,4.44,6.91,6.0,9.0,12.0,2.0,6.98,0.14,44.09,1,0.6333808844507847,1.537444933920705,1.3186813186813187,0
44.0,12.0,11.5,4.91,2.0,6.0,6.0,1.0,16.26,0.86,51.46,1,2.295409181636727,1.4017241379310346,0.9836065573770493,2
41.0,0.0,4.71,5.42,4.0,1.0,14.0,8.0,9.15,1.2,42.15,1,0.8532608695652174,1.9022869022869024,12.727272727272727,0
36.0,4.0,8.67,7.09,3.0,0.0,5.0,2.0,13.45,1.59,15.17,0,1.2058414464534075,1.5336374002280502,50.0,1
42.0,4.0,5.75,4.69,2.0,17.0,29.0,7.0,7.23,0.1,72.05,2,1.2004175365344467,1.235897435897436,1.6959064327485378,1
42.0,13.0,5.41,4.19,6.0,7.0,13.0,3.0,6.52,0.84,33.83,0,1.2610722610722611,1.1833030852994555,1.8309859154929577,1
29.0,13.0,5.26,7.99,1.0,7.0,17.0,4.0,6.7,1.95,15.41,0,0.6501854140914709,1.2500000000000002,2.3943661971830985,0
29.0,7.0,8.53,7.58,3.0,9.0,3.0,7.0,13.19,0.24,64.7,1,1.1106770833333333,1.5283893395133257,0.32967032967032966,1
23.0,3.0,9.15,5.55,2.0,17.0,0.0,4.0,10.78,0.8,52.8,1,1.6194690265486729,1.1654054054054053,0.0,1
27.0,6.0,5.33,6.46,4.0,10.0,28.0,9.0,8.62,0.55,62.97,1,0.8125000000000001,1.587476979742173,2.7722772277227725,0
41.0,10.0,13.79,6.43,6.0,0.0,2.0,1.0,15.7,0.27,62.06,1,2.111791730474732,1.1303095752339813,20.0,2
39.0,18.0,6.58,5.38,3.0,6.0,12.0,5.0,7.66,1.68,34.49,0,1.2007299270072993,1.1467065868263473,1.9672131147540985,1
39.0,14.0,8.59,5.99,1.0,7.0,17.0,6.0,9.93,1.39,48.3,1,1.4105090311986863,1.1426927502876871,2.3943661971830985,1
37.0,3.0,6.16,5.37,2.0,13.0,28.0,0.0,10.0,0.82,42.64,1,1.1261425959780622,1.597444089456869,2.1374045801526718,1
33.0,18.0,8.94,4.88,4.0,18.0,3.0,9.0,10.67,0.74,78.69,2,1.7951807228915664,1.1803097345132745,0.16574585635359115,1
32.0,8.0,11.56,5.93,6.0,7.0,3.0,8.0,13.48,1.66,79.54,2,1.9170812603648428,1.1560891938250428,0.4225352112676057,1
33.0,12.0,9.21,8.82,4.0,18.0,10.0,5.0,11.72,0.18,80.64,2,1.032511210762332,1.2588614393125672,0.5524861878453038,1
39.0,13.0,6.86,5.33,7.0,3.0,13.0,3.0,10.49,0.29,36.14,1,1.263351749539595,1.507183908045977,4.193548387096774,1
40.0,13.0,6.48,5.68,5.0,9.0,24.0,1.0,9.36,1.81,25.21,0,1.1211072664359865,1.4224924012158053,2.6373626373626373,1
43.0,9.0,11.59,5.65,3.0,9.0,6.0,8.0,16.37,1.63,68.75,1,2.0156521739130433,1.4003421727972627,0.6593406593406593,2
34.0,15.0,5.18,6.4,6.0,3.0,28.0,5.0,7.92,1.55,28.43,0,0.7969230769230768,1.5000000000000002,9.032258064516128,0
41.0,4.0,7.7,8.22,2.0,7.0,2.0,8.0,9.5,1.25,55.52,1,0.9254807692307693,1.217948717948718,0.28169014084507044,0
23.0,5.0,5.51,6.01,5.0,6.0,6.0,1.0,8.65,0.58,46.32,1,0.9018003273322422,1.541889483065954,0.9836065573770493,0
32.0,1.0,6.58,8.03,4.0,14.0,7.0,4.0,9.38,1.87,55.13,1,0.809348093480935,1.4041916167664672,0.49645390070921985,0
42.0,12.0,5.53,4.58,3.0,7.0,11.0,5.0,9.68,0.98,35.97,1,1.1816239316239316,1.719360568383659,1.5492957746478875,1
27.0,12.0,12.87,8.47,0.0,9.0,6.0,4.0,17.61,0.56,49.07,1,1.5017502917152858,1.3577486507324596,0.6593406593406593,1
37.0,18.0,11.32,4.93,6.0,6.0,23.0,5.0,15.67,0.73,56.82,1,2.2504970178926444,1.37215411558669,3.7704918032786887,2
31.0,17.0,9.61,4.2,4.0,18.0,15.0,2.0,12.17,0.03,85.56,2,2.2348837209302324,1.2533470648815654,0.8287292817679557,2
42.0,18.0,8.99,4.79,3.0,2.0,29.0,8.0,8.1,1.02,72.87,2,1.8384458077709613,0.8910891089108911,13.809523809523808,1
33.0,0.0,9.1,4.95,0.0,8.0,24.0,1.0,13.76,0.38,44.86,1,1.801980198019802,1.4956521739130435,2.9629629629629632,1
21.0,7.0,9.21,6.54,6.0,15.0,16.0,1.0,11.75,0.27,66.97,1,1.3870481927710845,1.2620837808807732,1.0596026490066226,1
37.0,15.0,9.9,6.25,3.0,13.0,25.0,4.0,13.98,0.06,67.77,1,1.5590551181102363,1.3980000000000001,1.9083969465648856,1
43.0,1.0,4.6,7.58,4.0,6.0,21.0,9.0,9.56,0.45,42.99,1,0.5989583333333333,2.03404255319149,3.4426229508196724,0
21.0,7.0,13.73,4.25,0.0,11.0,14.0,2.0,17.04,0.21,72.38,2,3.15632183908046,1.232104121475054,1.2612612612612613,3
30.0,5.0,8.65,6.49,7.0,0.0,16.0,1.0,11.57,0.09,37.09,1,1.3125948406676784,1.3222857142857143,160.0,1
28.0,15.0,13.27,5.66,6.0,15.0,17.0,5.0,17.07,0.27,96.37,2,2.3038194444444446,1.2767389678384444,1.1258278145695364,2
31.0,10.0,4.1,7.15,3.0,2.0,25.0,5.0,5.88,0.4,19.67,0,0.5655172413793103,1.4000000000000001,11.904761904761905,0
36.0,16.0,6.48,4.22,2.0,0.0,3.0,6.0,9.43,0.83,33.25,0,1.5000000000000002,1.4331306990881458,30.0,1
34.0,18.0,5.04,4.17,0.0,5.0,16.0,3.0,7.29,1.17,26.86,0,1.1803278688524592,1.4182879377431907,3.1372549019607847,1
